lat,long,var_res30_std_dev_3x3,building_area_per_pixel_res30_std_dev_3x3,None_std_dev_3x3
40.76853333,-73.95397,0.12383444,0.108029574,0.0
40.76851333,-73.95388667,0.12383444,0.108029574,0.0
40.76848833,-73.95381833,0.12383444,0.108029574,0.0
40.76847,-73.95374,0.5916398,0.14195174,0.0
40.76845,-73.95367333,0.5916398,0.14195174,0.0
40.768435,-73.95361333,0.5916398,0.14195174,0.0
40.768415,-73.953555,0.5916398,0.14195174,0.0
40.76836667,-73.95344,3.1273425,0.20019563,0.0
40.76834833,-73.95338667,3.1273425,0.20019563,0.0
40.76832833,-73.95334667,3.1273425,0.20019563,0.0
40.76831,-73.95330333,3.1273425,0.20019563,0.0
40.76829167,-73.95326,3.3647115,0.2207649,0.0
40.76827,-73.95322333,3.3647115,0.2207649,0.0
40.76822,-73.95321333,3.3647115,0.2207649,0.0
40.76817833,-73.95320667,3.3647115,0.2207649,0.0
40.76814833,-73.95304167,3.3647115,0.2207649,0.0
40.768115,-73.95293167,3.1345775,0.15745153,0.0
40.76811833,-73.95288333,3.1345775,0.15745153,0.0
40.76813,-73.95284333,3.1345775,0.15745153,0.0
40.76815833,-73.95281167,3.1345775,0.15745153,0.0
40.76819333,-73.95278,3.1345775,0.15745153,0.0
40.76823333,-73.95274167,1.5376409,0.22153474,0.0
40.76827333,-73.95270667,1.5376409,0.22153474,0.0
40.76831833,-73.95266833,1.4626106,0.21063784,0.0
40.76835333,-73.95263667,1.4626106,0.21063784,0.0
40.76839,-73.95260667,1.4626106,0.21063784,0.0
40.76842667,-73.952585,1.4626106,0.21063784,0.0
40.76846167,-73.95256,1.4626106,0.21063784,0.0
40.76852167,-73.95252333,1.4626106,0.21063784,0.0
40.76869333,-73.952355,0.79919714,0.14524359,0.0
40.76874833,-73.95232,0.79919714,0.14524359,0.0
40.76886667,-73.95224,0.7432305,0.17247778,0.0
40.76892667,-73.95219667,0.45668015,0.18766019,0.0
40.76899,-73.95215,0.45668015,0.18766019,0.0
40.76904667,-73.95210333,0.45668015,0.18766019,0.0
40.76910333,-73.95206,0.45668015,0.18766019,0.0
40.76916167,-73.95202333,0.43581158,0.19309774,0.0
40.769225,-73.95199167,0.43581158,0.19309774,0.0
40.76937333,-73.95191,0.67866117,0.17091355,0.0
40.76943833,-73.95186333,0.7241303,0.1891166,0.0
40.76950667,-73.95181833,0.7241303,0.1891166,0.0
40.76957833,-73.95177667,0.7241303,0.1891166,0.0
40.76964833,-73.95173333,0.63782585,0.21993373,0.0
40.76972,-73.951685,0.63782585,0.21993373,0.0
40.76987833,-73.95155,0.6139411,0.25775513,0.0
40.76995,-73.95143833,0.5423438,0.21631674,0.0
40.77003333,-73.95138,1.2002479,0.22007737,0.0
40.770115,-73.95131333,1.2002479,0.22007737,0.0
40.77019333,-73.95125667,0.4439895,0.20054175,0.0
40.770275,-73.9512,0.4439895,0.20054175,0.0
40.77035333,-73.951145,0.4439895,0.20054175,0.0
40.77043667,-73.95109667,0.56967795,0.19742572,0.0
40.77052167,-73.95104,0.7214786,0.16831529,0.0
40.7706,-73.95098667,0.7214786,0.16831529,0.0
40.77076333,-73.95088667,0.9710656,0.21394163,0.0
40.77092,-73.95077,1.1248798,0.21454145,0.0
40.77107167,-73.95065167,1.4273503,0.2455199,0.0
40.77114833,-73.95059667,1.4273503,0.2455199,0.0
40.771225,-73.95055333,1.6827599,0.06560006,0.0
40.77130833,-73.95050333,1.49352,0.13500257,0.0
40.77138667,-73.95044833,1.49352,0.13500257,0.0
40.77146667,-73.95039833,1.49352,0.13500257,0.0
40.77155,-73.95034333,1.180079,0.23485543,0.0
40.77172167,-73.95024,1.2360859,0.26061544,0.0
40.77189,-73.95013333,1.2380164,0.23534918,0.0
40.77198167,-73.95009,1.2380164,0.23534918,0.0
40.77206333,-73.95002833,1.3280147,0.1978426,0.0
40.77230833,-73.949845,1.7292576,0.17892817,0.0
40.77244167,-73.94971167,1.8533036,0.24789774,0.0
40.77249833,-73.94959,1.8533036,0.24789774,0.0
40.772545,-73.94954167,1.8533036,0.24789774,0.0
40.77257167,-73.94951833,1.8533036,0.24789774,0.0
40.77256667,-73.94951667,1.8533036,0.24789774,0.0
40.77263,-73.94949333,2.1085083,0.1478921,0.0
40.77268333,-73.94959167,3.503852,0.17795137,0.0
40.77271833,-73.94966333,3.503852,0.17795137,0.0
40.772755,-73.94972833,3.503852,0.17795137,0.0
40.77279,-73.94979833,3.7711487,0.1898317,0.0
40.77282167,-73.94986833,3.7711487,0.1898317,0.0
40.77286,-73.949935,3.7711487,0.1898317,0.0
40.77290333,-73.94999833,3.8696654,0.16543561,0.0
40.77295167,-73.95006667,3.4456382,0.1261058,0.0
40.77303833,-73.950235,3.4456382,0.1261058,0.0
40.77308167,-73.95032667,1.0085424,0.13150677,0.0
40.77312333,-73.95041667,1.0085424,0.13150677,0.0
40.77316,-73.950505,1.0085424,0.1412531,0.0
40.7732,-73.95058667,1.0085424,0.1412531,0.0
40.77323833,-73.95066167,0.0848484,0.1100212,0.0
40.77327333,-73.95074167,0.0848484,0.1100212,0.0
40.77335,-73.95090333,2.3837495,0.11490905,0.0
40.77338167,-73.95099167,2.3837495,0.11490905,0.0
40.773425,-73.95109667,2.3837492,0.16048332,0.0
40.77350667,-73.95129,4.8242674,0.18335709,0.0
40.77354167,-73.95136833,4.8242674,0.18335709,0.0
40.773575,-73.95144167,4.584821,0.20683028,0.0
40.77360833,-73.951515,4.584821,0.20683028,0.0
40.77363833,-73.95159333,4.584821,0.20683028,0.0
40.773665,-73.95167667,4.461545,0.16486633,0.0
40.773705,-73.95175167,2.722481,0.22005749,0.0
40.77373,-73.95183833,2.722481,0.22005749,0.0
40.77379,-73.95201667,2.0011766,0.21672583,0.0
40.77382167,-73.95209833,2.0011766,0.21672583,0.0
40.77384833,-73.95217833,2.0011766,0.21672583,0.0
40.77387833,-73.95225,1.5598192,0.14234592,0.0
40.77391,-73.95231833,1.5598192,0.14234592,0.0
40.77393667,-73.952385,1.5598192,0.14234592,0.0
40.773955,-73.95245833,1.5598192,0.1619888,0.0
40.77397833,-73.952515,0.91991156,0.106443524,0.0
40.77401167,-73.95259667,0.91991156,0.106443524,0.0
40.77402333,-73.95262833,0.91991156,0.106443524,0.0
40.77404,-73.952645,0.91991156,0.106443524,0.0
40.77414,-73.95281167,0.28035498,0.1023732,0.0
40.77415667,-73.95285,0.28035498,0.1023732,0.0
40.77417333,-73.95288833,0.28035498,0.1023732,0.0
40.77419167,-73.95292,0.28035498,0.1023732,0.0
40.77421,-73.95295,0.28035498,0.1023732,0.0
40.77423167,-73.95298667,0.28035498,0.11173282,0.0
40.77425167,-73.953025,0.2392838,0.120782666,0.0
40.77427333,-73.95306167,0.2392838,0.120782666,0.0
40.774295,-73.9531,0.2392838,0.120782666,0.0
40.77431167,-73.95313667,0.2392838,0.120782666,0.0
40.77432667,-73.953175,0.2392838,0.120782666,0.0
40.774345,-73.95320833,0.2392838,0.120782666,0.0
40.77436167,-73.95323833,0.2392838,0.120782666,0.0
40.774375,-73.95326833,0.2392838,0.120782666,0.0
40.77438833,-73.953295,0.3927701,0.15246765,0.0
40.77439833,-73.95332,0.3927701,0.15246765,0.0
40.77449333,-73.953475,0.41859522,0.15429495,0.0
40.77451,-73.95350167,0.41859522,0.15429495,0.0
40.77452667,-73.95353333,0.41859522,0.15429495,0.0
40.774545,-73.95357,0.68260777,0.21839212,0.0
40.77456333,-73.95361,0.68260777,0.21839212,0.0
40.77458167,-73.95364833,0.68260777,0.21839212,0.0
40.77461667,-73.95372833,0.68260777,0.21839212,0.0
40.77464,-73.95376833,0.68260777,0.21839212,0.0
40.77465333,-73.95381833,0.64321065,0.21405488,0.0
40.77466833,-73.95386,0.64321065,0.21405488,0.0
40.77467667,-73.95390167,0.64321065,0.21405488,0.0
40.77468667,-73.95393667,0.64321065,0.21405488,0.0
40.77469667,-73.95396667,0.64321065,0.21405488,0.0
40.77470667,-73.95399333,0.64321065,0.21405488,0.0
40.77470167,-73.95402167,0.64321065,0.21405488,0.0
40.77466833,-73.95408833,0.41984957,0.22790167,0.0
40.77463667,-73.95411833,0.41984957,0.22790167,0.0
40.77459833,-73.95414667,0.41984957,0.22790167,0.0
40.774555,-73.954175,0.41984957,0.22790167,0.0
40.77447,-73.95424333,0.8226519,0.23010318,0.0
40.77443,-73.95427333,0.8226519,0.23010318,0.0
40.77439333,-73.9543,0.8226519,0.23010318,0.0
40.77435667,-73.95431833,0.8226519,0.23010318,0.0
40.77433167,-73.95433833,0.8226519,0.23010318,0.0
40.77423,-73.95442167,1.7708701,0.25369287,0.0
40.77419833,-73.954445,1.6830316,0.1863251,0.0
40.77416333,-73.95447833,1.6830316,0.1863251,0.0
40.774115,-73.95450667,1.6830316,0.1863251,0.0
40.77405333,-73.95453833,1.6830316,0.1863251,0.0
40.77399667,-73.95459,1.6830316,0.1863251,0.0
40.77393,-73.954635,1.453258,0.2182104,0.0
40.77386667,-73.95467833,1.453258,0.2182104,0.0
40.77375333,-73.95475167,1.453258,0.2182104,0.0
40.77369667,-73.95479,1.453258,0.2182104,0.0
40.77364,-73.954825,2.338158,0.22820634,0.0
40.77358667,-73.95486,2.338158,0.22820634,0.0
40.77351,-73.95492,1.8541011,0.15265518,0.0
40.77348333,-73.95494333,1.8541011,0.15265518,0.0
40.773435,-73.954995,1.8541011,0.15265518,0.0
40.77342333,-73.955035,1.8541011,0.15265518,0.0
40.77342167,-73.95508,1.8541011,0.15265518,0.0
40.77343,-73.95512833,1.8541011,0.15265518,0.0
40.77345,-73.95519167,1.2903291,0.22422148,0.0
40.77347833,-73.955265,1.2903291,0.22422148,0.0
40.77351667,-73.95534667,1.2903291,0.22422148,0.0
40.77355667,-73.955435,0.9197515,0.1915734,0.0
40.77359,-73.95552833,0.9197515,0.1915734,0.0
40.77362333,-73.95562,0.9197515,0.1915734,0.0
40.77365667,-73.95570833,0.76994556,0.20690724,0.0
40.77369167,-73.95581333,0.76994556,0.17276919,0.0
40.77374,-73.955925,0.76994556,0.17276919,0.0
40.77383167,-73.95614333,1.062542,0.14927769,0.0
40.77387333,-73.95624333,1.1399413,0.19605014,0.0
40.77391833,-73.95634333,1.1399413,0.19605014,0.0
40.77396167,-73.95644333,1.1399413,0.20649914,0.0
40.77400667,-73.95654333,1.2667994,0.21646102,0.0
40.77405833,-73.95664667,1.2667994,0.21646102,0.0
40.77410667,-73.95675333,1.2667994,0.21646102,0.0
40.77415333,-73.95686667,1.7116971,0.17007422,0.0
40.77420833,-73.95697667,1.7116971,0.17007422,0.0
40.77425667,-73.95708833,1.4974626,0.2132279,0.0
40.77429833,-73.9572,1.4974626,0.2132279,0.0
40.77433667,-73.95731,1.4974626,0.2132279,0.0
40.77436833,-73.95742667,1.441107,0.21573684,0.0
40.774405,-73.95753167,1.441107,0.21573684,0.0
40.77444667,-73.95763167,0.61389357,0.21195397,0.0
40.77449,-73.957725,0.61389357,0.21195397,0.0
40.77459667,-73.95799833,0.42727643,0.1414634,0.0
40.77462833,-73.95807667,0.42727643,0.1414634,0.0
40.77468,-73.95821333,0.5393444,0.14274174,0.0
40.77473167,-73.95834,0.5393444,0.14274174,0.0
40.77476,-73.9584,0.6181624,0.17626823,0.0
40.77478333,-73.95845,0.656674,0.1903987,0.0
40.77479333,-73.9585,0.656674,0.1903987,0.0
40.77481,-73.95854167,0.656674,0.1903987,0.0
40.77482833,-73.95857,0.656674,0.1903987,0.0
40.77486833,-73.95868667,0.9118441,0.18727756,0.0
40.77489,-73.958725,0.9118441,0.18727756,0.0
40.77489,-73.95888333,0.9118441,0.18727756,0.0
40.77485833,-73.95892667,1.0973165,0.2113349,0.0
40.77481667,-73.95895833,1.0973165,0.2113349,0.0
40.77477167,-73.95898833,1.0973165,0.2113349,0.0
40.77472833,-73.95902167,0.52495646,0.22794077,0.0
40.77469,-73.95904667,0.52495646,0.22794077,0.0
40.77465333,-73.95908,0.52495646,0.22794077,0.0
40.77462167,-73.959115,0.52495646,0.22794077,0.0
40.77459833,-73.95915333,0.52495646,0.22794077,0.0
40.77449333,-73.95933333,0.5345034,0.1872799,0.0
40.77443167,-73.95939,0.56085277,0.16646424,0.0
40.774385,-73.959415,0.56085277,0.16646424,0.0
40.77434667,-73.95944,0.56085277,0.16646424,0.0
40.77429167,-73.95944333,0.56085277,0.16646424,0.0
40.77425,-73.95944333,0.56085277,0.16646424,0.0
40.77417667,-73.95948,0.50504637,0.20113729,0.0
40.77415333,-73.95948667,0.50504637,0.20113729,0.0
40.77410667,-73.95950333,0.50504637,0.20113729,0.0
40.77404167,-73.959525,0.50504637,0.20113729,0.0
40.774005,-73.95954,0.50504637,0.20113729,0.0
40.773955,-73.95956667,0.50504637,0.20113729,0.0
40.77390667,-73.95961333,1.1761307,0.19056532,0.0
40.77386667,-73.959665,1.1761307,0.19056532,0.0
40.77381167,-73.95971,1.1761307,0.19056532,0.0
40.77376167,-73.959765,1.1692713,0.18723686,0.0
40.77371333,-73.95980667,1.1692713,0.18723686,0.0
40.77366333,-73.959855,0.99176645,0.17974581,0.0
40.77361333,-73.9599,0.99176645,0.17974581,0.0
40.77349833,-73.95997667,0.99176645,0.17974581,0.0
40.773435,-73.96000667,0.83384645,0.21590093,0.0
40.77330333,-73.96008,0.8024766,0.24723391,0.0
40.77325,-73.96010833,0.8024766,0.24723391,0.0
40.77321,-73.96012833,0.8024766,0.24723391,0.0
40.77317,-73.96025333,0.8024766,0.24723391,0.0
40.77305,-73.96027333,1.0205777,0.2019777,0.0
40.77299833,-73.96030667,1.0205777,0.2019777,0.0
40.77293667,-73.96034333,1.0205777,0.2019777,0.0
40.77285333,-73.9604,1.0317298,0.18284275,0.0
40.77278833,-73.96045167,1.0317298,0.18284275,0.0
40.77271833,-73.96053333,1.0317298,0.18284275,0.0
40.77265167,-73.96058833,1.0422711,0.19238162,0.0
40.77252,-73.96069167,0.92353714,0.15709013,0.0
40.77246,-73.96074,0.92353714,0.15709013,0.0
40.77240667,-73.96081833,0.9660003,0.1971274,0.0
40.77235667,-73.96086167,0.9660003,0.1971274,0.0
40.77231333,-73.96089167,1.020503,0.1618387,0.0
40.77227333,-73.96092167,1.020503,0.1618387,0.0
40.82427167,-73.92816333,0.7970941,0.16789277,0.0
40.82436167,-73.92810167,0.56372404,0.1477185,0.0
40.82451833,-73.92797333,0.6443902,0.16777064,0.0
40.82459167,-73.92792167,0.6443902,0.005324631,0.0
40.82466167,-73.927865,0.6443902,0.005324631,0.0
40.82474167,-73.92780833,0.6443902,0.005324631,0.0
40.824825,-73.92775167,0.0,0.0,0.0
40.82490333,-73.92770167,0.0,0.0,0.0
40.82498167,-73.92766167,0.0,0.0,0.0
40.82519833,-73.92756333,0.0,0.0,0.0
40.82527333,-73.92752833,0.0,0.0,0.0
40.82533833,-73.92750167,0.0,0.0,0.0
40.82539667,-73.92748167,0.0,0.0,0.0
40.82543333,-73.92747,0.0,0.0,0.0
40.82545167,-73.92745167,0.0,0.0,0.0
40.82543833,-73.92719,0.759167,0.0908107,0.0
40.8254,-73.927005,0.759167,0.0908107,0.0
40.82537667,-73.92693667,0.759167,0.0908107,0.0
40.82535667,-73.92687667,0.031824917,0.20595272,0.0
40.82534,-73.92681333,0.031824917,0.20595272,0.0
40.825325,-73.92674,0.031824917,0.20595272,0.0
40.82531667,-73.92667833,0.031824917,0.20595272,0.0
40.82530833,-73.92662,0.023212694,0.16099775,0.0
40.825305,-73.92657167,0.023212694,0.16099775,0.0
40.825355,-73.92636667,0.0355933,0.13370597,0.0
40.8254,-73.92633,0.0357161,0.1330061,0.0
40.82544833,-73.926295,0.0357161,0.1330061,0.0
40.82557333,-73.926215,0.0357161,0.1330061,0.0
40.82563167,-73.92618,0.04964386,0.14892416,0.0
40.82567833,-73.926145,0.04964386,0.14892416,0.0
40.82572333,-73.92610833,0.05095891,0.14509954,0.0
40.82576833,-73.92607667,0.05095891,0.14509954,0.0
40.82580333,-73.926045,0.05095891,0.14509954,0.0
40.82582833,-73.92601667,0.05095891,0.14509954,0.0
40.82585333,-73.925995,0.05095891,0.14509954,0.0
40.82587333,-73.92597833,0.05095891,0.14509954,0.0
40.82604833,-73.92577833,0.1997634,0.13853674,0.0
40.82614667,-73.9257,0.1997634,0.13853674,0.0
40.82621833,-73.92565667,0.26359332,0.17152941,0.0
40.82629333,-73.92560667,0.26359332,0.17152941,0.0
40.82638,-73.92555667,0.40932047,0.16007493,0.0
40.82648,-73.92550667,0.71531063,0.16905212,0.0
40.82658833,-73.92545,0.71531063,0.16905212,0.0
40.82667333,-73.92540333,0.71531063,0.16905212,0.0
40.82676,-73.92535833,0.7309655,0.18894847,0.0
40.826845,-73.92531,0.7309655,0.18674803,0.0
40.82691167,-73.92527,0.7309655,0.18674803,0.0
40.82702,-73.92521667,0.69890577,0.21695498,0.0
40.82714167,-73.92513667,0.69890577,0.21695498,0.0
40.82719333,-73.925105,0.69890577,0.21695498,0.0
40.82733667,-73.92502333,0.42500433,0.20788006,0.0
40.827475,-73.92499667,0.42500433,0.20788006,0.0
40.82753667,-73.92505667,0.26187572,0.22339186,0.0
40.827555,-73.92509833,0.26187572,0.22339186,0.0
40.82757833,-73.92514,0.26187572,0.22339186,0.0
40.82760333,-73.925185,0.26187572,0.22339186,0.0
40.82762167,-73.92523667,0.26187572,0.22339186,0.0
40.82764,-73.92528833,0.26187572,0.22339186,0.0
40.827655,-73.92533333,0.23054267,0.22705907,0.0
40.82766833,-73.92537833,0.23054267,0.22705907,0.0
40.82767833,-73.925415,0.23054267,0.22705907,0.0
40.82769333,-73.92544833,0.23054267,0.22705907,0.0
40.82785833,-73.92572,0.19812463,0.054248795,0.0
40.82785,-73.92579,0.19812463,0.054248795,0.0
40.82784,-73.92586333,0.17651165,0.0017899671,0.0
40.82784,-73.92594167,0.17651165,0.0017899671,0.0
40.82784167,-73.92603167,0.17651165,0.0017899671,0.0
40.827855,-73.92611167,0.17651165,0.0017899671,0.0
40.82787667,-73.92619,0.16147265,0.0015442882,0.0
40.82790167,-73.92626,0.16147265,0.0015442882,0.0
40.82792833,-73.92633,0.16147265,0.0015442882,0.0
40.82795167,-73.92639667,0.16147265,0.0015442882,0.0
40.82797,-73.92645333,0.0,0.0,0.0
40.82799833,-73.926505,0.0,0.0,0.0
40.82802333,-73.92654667,0.0,0.0,0.0
40.82812667,-73.92664167,0.0,0.0,0.0
40.828145,-73.92668667,0.0,0.0,0.0
40.82817333,-73.92674833,0.0,0.0,0.0
40.828205,-73.92682,0.0,0.0,0.0
40.828275,-73.92698167,0.0,0.0,0.0
40.82831333,-73.92707,0.0,0.0,0.0
40.82835833,-73.92716667,0.0,0.0,0.0
40.82840167,-73.92725833,0.0,0.0,0.0
40.82850833,-73.92745333,0.0,0.0,0.0
40.82857,-73.92755667,0.0,0.0,0.0
40.828635,-73.92766667,0.0,0.0,0.0
40.8289,-73.92810667,0.0,0.0,0.0
40.828965,-73.92821167,0.0,0.0,0.0
40.82903,-73.92831667,0.0,0.0,0.0
40.82909,-73.92841833,0.0,0.0,0.0
40.82915,-73.92851833,0.0,0.0,0.0
40.82921,-73.92863167,0.0,0.0,0.0
40.82927167,-73.92874,0.0,0.0,0.0
40.82943167,-73.92905833,0.2797512,0.013468818,0.0
40.829495,-73.92916,0.3596329,0.18121126,0.0
40.82955833,-73.92926333,0.3596329,0.18121126,0.0
40.82969,-73.92945667,0.2681404,0.12890536,0.0
40.82974833,-73.929555,0.2681404,0.12890536,0.0
40.82980333,-73.92965167,0.30185738,0.2449093,0.0
40.829855,-73.929745,0.30185738,0.2449093,0.0
40.8299,-73.92984167,0.30185738,0.2449093,0.0
40.82996,-73.93004667,0.72182745,0.043733116,0.0
40.82996,-73.93015167,0.72182745,0.043733116,0.0
40.82995167,-73.93024167,0.25374466,0.044098016,0.0
40.82993833,-73.93031,0.25374466,0.044098016,0.0
40.82993,-73.93036167,0.50101334,0.28527305,0.0
40.82992167,-73.9304,0.50101334,0.28527305,0.0
40.82987667,-73.93065667,0.57451075,0.22148383,0.0
40.82986,-73.93069667,0.57451075,0.22148383,0.0
40.82983833,-73.930745,0.5695041,0.10818219,0.0
40.82982167,-73.93079,0.5695041,0.10818219,0.0
40.82980667,-73.93083667,0.5695041,0.10818219,0.0
40.82976333,-73.93093667,0.5695041,0.10818219,0.0
40.82974167,-73.93098,0.40477064,5.210069e-06,0.0
40.82972167,-73.93101667,0.40477064,5.210069e-06,0.0
40.829675,-73.93112833,0.40477064,5.210069e-06,0.0
40.82966833,-73.93129,0.0,0.0,0.0
40.82977167,-73.93140667,0.0,0.0,0.0
40.829825,-73.93144,0.0,0.0,0.0
40.829845,-73.93145,0.0,0.0,0.0
40.82991833,-73.93149,0.0,0.0,0.0
40.83001333,-73.93154333,0.0,0.0,0.0
40.83007667,-73.931575,0.0,0.0,0.0
40.83014,-73.93160167,0.0,0.0,0.0
40.83020333,-73.93163167,0.0,0.0,0.0
40.83027167,-73.93166167,0.0,0.0,0.0
40.830345,-73.93168667,0.0,0.0,0.0
40.830425,-73.93171167,0.0,0.0,0.0
40.83050333,-73.93173833,1.5192798,0.069918685,0.0
40.83057833,-73.931765,1.5192798,0.069918685,0.0
40.830645,-73.93179,1.4688814,0.035669707,0.0
40.83072167,-73.931805,1.4688814,0.035669707,0.0
40.83080167,-73.931815,1.544608,0.17067598,0.0
40.83088667,-73.93182167,1.544608,0.17067598,0.0
40.830975,-73.93182333,1.544608,0.17067598,0.0
40.831065,-73.93181833,1.5441747,0.17081921,0.0
40.831145,-73.93181667,1.5441747,0.17081921,0.0
40.831235,-73.9318,1.5441747,0.17081921,0.0
40.83132833,-73.93178667,1.3012042,0.17287701,0.0
40.83142333,-73.93177167,1.041865,0.16082472,0.0
40.83151333,-73.93175667,1.041865,0.16082472,0.0
40.8316,-73.93174,1.2493912,0.11244113,0.0
40.831675,-73.93171333,1.2493912,0.11244113,0.0
40.83174333,-73.931685,1.2493912,0.11244113,0.0
40.83181,-73.931665,1.2493912,0.11244113,0.0
40.83187833,-73.931645,1.9558997,0.16659993,0.0
40.83193833,-73.93162667,1.9558997,0.16659993,0.0
40.83199167,-73.93161,1.9558997,0.16659993,0.0
40.83207667,-73.93158,1.9558997,0.16659993,0.0
40.83211833,-73.93156833,1.7386963,0.18831219,0.0
40.83215333,-73.93155,1.7386963,0.18831219,0.0
40.83217833,-73.93154,1.7386963,0.18831219,0.0
40.832215,-73.931535,1.7386963,0.18831219,0.0
40.83236833,-73.93148333,1.8053111,0.23417512,0.0
40.83239667,-73.931465,1.8053111,0.23417512,0.0
40.832425,-73.93144833,1.8053111,0.23417512,0.0
40.83246,-73.93143167,1.8053111,0.23417512,0.0
40.8325,-73.93141167,1.8053111,0.23417512,0.0
40.83269333,-73.931315,0.95590883,0.22957256,0.0
40.83273667,-73.93129167,0.95590883,0.22957256,0.0
40.83276,-73.93127333,0.95590883,0.22957256,0.0
40.83321167,-73.93101167,0.9865002,0.16575254,0.0
40.83324333,-73.930995,0.9865002,0.16575254,0.0
40.83327167,-73.93098,0.9865002,0.16575254,0.0
40.83329833,-73.93097167,0.9865002,0.16575254,0.0
40.83333167,-73.93095667,0.8230177,0.15239842,0.0
40.833365,-73.93093833,0.8230177,0.15239842,0.0
40.83340167,-73.93092,0.8230177,0.15239842,0.0
40.833445,-73.93090333,0.92807263,0.13830653,0.0
40.83348833,-73.93088833,0.92807263,0.13830653,0.0
40.833535,-73.930875,0.92807263,0.13830653,0.0
40.83358,-73.930855,0.92807263,0.13830653,0.0
40.83362667,-73.93083,0.92807263,0.13830653,0.0
40.83367667,-73.9308,0.92807263,0.13830653,0.0
40.83372333,-73.93077333,0.6547975,0.18361937,0.0
40.83376667,-73.93075,0.6547975,0.18361937,0.0
40.83380833,-73.93073167,0.6547975,0.18361937,0.0
40.83385167,-73.93070833,0.6547975,0.18361937,0.0
40.83389,-73.93068667,0.5806581,0.16434924,0.0
40.83392167,-73.93066,0.5806581,0.16434924,0.0
40.83395167,-73.930635,0.5806581,0.16434924,0.0
40.83398667,-73.93062167,0.6876313,0.1592976,0.0
40.83403,-73.93061333,0.6876313,0.1592976,0.0
40.83406833,-73.9306,0.6876313,0.1592976,0.0
40.83411167,-73.93058,0.6876313,0.1592976,0.0
40.83420333,-73.93050667,0.6876313,0.1592976,0.0
40.83425167,-73.930475,1.3815818,0.17386653,0.0
40.83429833,-73.93044333,1.3815818,0.17386653,0.0
40.83434833,-73.93041667,1.5973788,0.15336792,0.0
40.83439833,-73.93039333,1.5973788,0.15336792,0.0
40.83444167,-73.930375,1.5973788,0.15336792,0.0
40.83451333,-73.93032833,1.5973788,0.15336792,0.0
40.83455,-73.93028167,1.5309734,0.16385952,0.0
40.83456333,-73.93025833,1.5309734,0.16385952,0.0
40.83459333,-73.93000667,0.8195551,0.15354459,0.0
40.834605,-73.92992167,0.8195551,0.15354459,0.0
40.83462,-73.92983667,0.58297205,0.19244704,0.0
40.83463333,-73.92974667,0.58297205,0.19244704,0.0
40.83464167,-73.92961833,0.41645166,0.20237319,0.0
